Timestamp	ResetId	SymbolId	OpType	Duration	Input	Output
2020-07-23 10:25:12.302	224	1	TimedIO	100	Finished	ConnectionClosed
2020-07-23 10:25:12.303	224	2	TimedIO	200	Alert10	ConnectionClosed
2020-07-23 10:25:12.303	225	-1	Reset	235100	Reset	Reset
2020-07-23 10:25:12.304	225	0	TimedIO	150600	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.304	225	1	TimedIO	200	ApplicationData	ConnectionClosed
2020-07-23 10:25:12.304	225	2	TimedIO	500	ClientHelloRSA	ConnectionClosed
2020-07-23 10:25:12.305	226	-1	Reset	500800	Reset	Reset
2020-07-23 10:25:12.306	226	0	TimedIO	246300	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.306	226	1	TimedIO	100	ApplicationData	ConnectionClosed
2020-07-23 10:25:12.306	226	2	TimedIO	800	ClientHelloDHE	ConnectionClosed
2020-07-23 10:25:12.307	227	-1	Reset	320700	Reset	Reset
2020-07-23 10:25:12.307	227	0	TimedIO	95000	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.307	227	1	TimedIO	100	ApplicationData	ConnectionClosed
2020-07-23 10:25:12.307	227	2	TimedIO	100	EmptyCertificate	ConnectionClosed
2020-07-23 10:25:12.308	228	-1	Reset	415900	Reset	Reset
2020-07-23 10:25:12.308	228	0	TimedIO	128100	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.308	228	1	TimedIO	200	ApplicationData	ConnectionClosed
2020-07-23 10:25:12.308	228	2	TimedIO	100	ClientKeyExchange	ConnectionClosed
2020-07-23 10:25:12.309	229	-1	Reset	250200	Reset	Reset
2020-07-23 10:25:12.309	229	0	TimedIO	78600	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.309	229	1	TimedIO	100	ApplicationData	ConnectionClosed
2020-07-23 10:25:12.309	229	2	TimedIO	100	ChangeCipherSpec	ConnectionClosed
2020-07-23 10:25:12.310	230	-1	Reset	210200	Reset	Reset
2020-07-23 10:25:12.310	230	0	TimedIO	159500	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.311	230	1	TimedIO	200	ApplicationData	ConnectionClosed
2020-07-23 10:25:12.311	230	2	TimedIO	200	Finished	ConnectionClosed
2020-07-23 10:25:12.312	231	-1	Reset	411200	Reset	Reset
2020-07-23 10:25:12.312	231	0	TimedIO	196500	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.312	231	1	TimedIO	200	ApplicationData	ConnectionClosed
2020-07-23 10:25:12.312	231	2	TimedIO	200	ApplicationData	ConnectionClosed
2020-07-23 10:25:12.313	232	-1	Reset	390000	Reset	Reset
2020-07-23 10:25:12.313	232	0	TimedIO	129700	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.314	232	1	TimedIO	200	ApplicationData	ConnectionClosed
2020-07-23 10:25:12.314	232	2	TimedIO	100	ApplicationDataEmpty	ConnectionClosed
2020-07-23 10:25:12.315	233	-1	Reset	514400	Reset	Reset
2020-07-23 10:25:12.315	233	0	TimedIO	212100	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.316	233	1	TimedIO	900	ApplicationData	ConnectionClosed
2020-07-23 10:25:12.316	233	2	TimedIO	300	Alert10	ConnectionClosed
2020-07-23 10:25:12.317	234	-1	Reset	541400	Reset	Reset
2020-07-23 10:25:12.317	234	0	TimedIO	173000	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.318	234	1	TimedIO	200	ApplicationDataEmpty	ConnectionClosed
2020-07-23 10:25:12.318	234	2	TimedIO	200	ClientHelloRSA	ConnectionClosed
2020-07-23 10:25:12.319	235	-1	Reset	341000	Reset	Reset
2020-07-23 10:25:12.319	235	0	TimedIO	155800	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.319	235	1	TimedIO	200	ApplicationDataEmpty	ConnectionClosed
2020-07-23 10:25:12.320	235	2	TimedIO	100	ClientHelloDHE	ConnectionClosed
2020-07-23 10:25:12.320	236	-1	Reset	279500	Reset	Reset
2020-07-23 10:25:12.321	236	0	TimedIO	177600	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.321	236	1	TimedIO	100	ApplicationDataEmpty	ConnectionClosed
2020-07-23 10:25:12.321	236	2	TimedIO	100	EmptyCertificate	ConnectionClosed
2020-07-23 10:25:12.321	237	-1	Reset	216200	Reset	Reset
2020-07-23 10:25:12.321	237	0	TimedIO	76400	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.322	237	1	TimedIO	100	ApplicationDataEmpty	ConnectionClosed
2020-07-23 10:25:12.322	237	2	TimedIO	100	ClientKeyExchange	ConnectionClosed
2020-07-23 10:25:12.322	238	-1	Reset	251400	Reset	Reset
2020-07-23 10:25:12.323	238	0	TimedIO	154300	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.323	238	1	TimedIO	200	ApplicationDataEmpty	ConnectionClosed
2020-07-23 10:25:12.323	238	2	TimedIO	400	ChangeCipherSpec	ConnectionClosed
2020-07-23 10:25:12.324	239	-1	Reset	347500	Reset	Reset
2020-07-23 10:25:12.324	239	0	TimedIO	95300	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.324	239	1	TimedIO	100	ApplicationDataEmpty	ConnectionClosed
2020-07-23 10:25:12.324	239	2	TimedIO	100	Finished	ConnectionClosed
2020-07-23 10:25:12.325	240	-1	Reset	357700	Reset	Reset
2020-07-23 10:25:12.325	240	0	TimedIO	185500	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.325	240	1	TimedIO	200	ApplicationDataEmpty	ConnectionClosed
2020-07-23 10:25:12.326	240	2	TimedIO	200	ApplicationData	ConnectionClosed
2020-07-23 10:25:12.337	241	-1	Reset	825000	Reset	Reset
2020-07-23 10:25:12.338	241	0	TimedIO	230300	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.338	241	1	TimedIO	200	ApplicationDataEmpty	ConnectionClosed
2020-07-23 10:25:12.338	241	2	TimedIO	200	ApplicationDataEmpty	ConnectionClosed
2020-07-23 10:25:12.339	242	-1	Reset	289600	Reset	Reset
2020-07-23 10:25:12.340	242	0	TimedIO	140400	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.340	242	1	TimedIO	200	ApplicationDataEmpty	ConnectionClosed
2020-07-23 10:25:12.340	242	2	TimedIO	100	Alert10	ConnectionClosed
2020-07-23 10:25:12.341	243	-1	Reset	278700	Reset	Reset
2020-07-23 10:25:12.341	243	0	TimedIO	192700	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.341	243	1	TimedIO	100	Alert10	ConnectionClosed
2020-07-23 10:25:12.341	243	2	TimedIO	100	ClientHelloRSA	ConnectionClosed
2020-07-23 10:25:12.342	244	-1	Reset	301000	Reset	Reset
2020-07-23 10:25:12.342	244	0	TimedIO	127600	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.342	244	1	TimedIO	100	Alert10	ConnectionClosed
2020-07-23 10:25:12.343	244	2	TimedIO	200	ClientHelloDHE	ConnectionClosed
2020-07-23 10:25:12.343	245	-1	Reset	363800	Reset	Reset
2020-07-23 10:25:12.344	245	0	TimedIO	192700	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.344	245	1	TimedIO	300	Alert10	ConnectionClosed
2020-07-23 10:25:12.344	245	2	TimedIO	100	EmptyCertificate	ConnectionClosed
2020-07-23 10:25:12.345	246	-1	Reset	398400	Reset	Reset
2020-07-23 10:25:12.345	246	0	TimedIO	182200	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.345	246	1	TimedIO	200	Alert10	ConnectionClosed
2020-07-23 10:25:12.346	246	2	TimedIO	200	ClientKeyExchange	ConnectionClosed
2020-07-23 10:25:12.346	247	-1	Reset	389700	Reset	Reset
2020-07-23 10:25:12.347	247	0	TimedIO	111200	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.347	247	1	TimedIO	200	Alert10	ConnectionClosed
2020-07-23 10:25:12.347	247	2	TimedIO	0	ChangeCipherSpec	ConnectionClosed
2020-07-23 10:25:12.348	248	-1	Reset	438100	Reset	Reset
2020-07-23 10:25:12.349	248	0	TimedIO	318300	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.349	248	1	TimedIO	300	Alert10	ConnectionClosed
2020-07-23 10:25:12.349	248	2	TimedIO	200	Finished	ConnectionClosed
2020-07-23 10:25:12.350	249	-1	Reset	366300	Reset	Reset
2020-07-23 10:25:12.350	249	0	TimedIO	188300	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.351	249	1	TimedIO	200	Alert10	ConnectionClosed
2020-07-23 10:25:12.351	249	2	TimedIO	100	ApplicationData	ConnectionClosed
2020-07-23 10:25:12.351	250	-1	Reset	284700	Reset	Reset
2020-07-23 10:25:12.352	250	0	TimedIO	106200	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.352	250	1	TimedIO	200	Alert10	ConnectionClosed
2020-07-23 10:25:12.352	250	2	TimedIO	200	ApplicationDataEmpty	ConnectionClosed
2020-07-23 10:25:12.353	251	-1	Reset	545900	Reset	Reset
2020-07-23 10:25:12.353	251	0	TimedIO	161200	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:12.354	251	1	TimedIO	200	Alert10	ConnectionClosed
2020-07-23 10:25:12.354	251	2	TimedIO	100	Alert10	ConnectionClosed
2020-07-23 10:25:12.355	252	-1	Reset	325400	Reset	Reset
2020-07-23 10:25:12.455	252	0	TimedIO	100615200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:12.557	252	1	TimedIO	100328500	ClientKeyExchange	Empty
2020-07-23 10:25:12.558	252	2	TimedIO	364500	ClientHelloRSA	Alert2.10ConnectionClosed
2020-07-23 10:25:12.558	252	3	TimedIO	200	ClientHelloRSA	ConnectionClosed
2020-07-23 10:25:12.560	253	-1	Reset	1625300	Reset	Reset
2020-07-23 10:25:12.662	253	0	TimedIO	100578800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:12.763	253	1	TimedIO	100853800	ClientKeyExchange	Empty
2020-07-23 10:25:12.765	253	2	TimedIO	1785600	ClientHelloRSA	Alert2.10ConnectionClosed
2020-07-23 10:25:12.766	253	3	TimedIO	500	ClientHelloDHE	ConnectionClosed
2020-07-23 10:25:12.767	254	-1	Reset	373900	Reset	Reset
2020-07-23 10:25:12.868	254	0	TimedIO	100437600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:12.969	254	1	TimedIO	101074300	ClientKeyExchange	Empty
2020-07-23 10:25:12.970	254	2	TimedIO	250000	ClientHelloRSA	Alert2.10ConnectionClosed
2020-07-23 10:25:12.970	254	3	TimedIO	100	EmptyCertificate	ConnectionClosed
2020-07-23 10:25:12.972	255	-1	Reset	881900	Reset	Reset
2020-07-23 10:25:13.072	255	0	TimedIO	99733700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:13.173	255	1	TimedIO	100323600	ClientKeyExchange	Empty
2020-07-23 10:25:13.174	255	2	TimedIO	307800	ClientHelloRSA	Alert2.10ConnectionClosed
2020-07-23 10:25:13.174	255	3	TimedIO	200	ClientKeyExchange	ConnectionClosed
2020-07-23 10:25:13.176	256	-1	Reset	329300	Reset	Reset
2020-07-23 10:25:13.279	256	0	TimedIO	100885900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:13.380	256	1	TimedIO	100748900	ClientKeyExchange	Empty
2020-07-23 10:25:13.381	256	2	TimedIO	486100	ClientHelloRSA	Alert2.10ConnectionClosed
2020-07-23 10:25:13.381	256	3	TimedIO	300	ChangeCipherSpec	ConnectionClosed
2020-07-23 10:25:13.383	257	-1	Reset	356900	Reset	Reset
2020-07-23 10:25:13.484	257	0	TimedIO	100947100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:13.585	257	1	TimedIO	100319000	ClientKeyExchange	Empty
2020-07-23 10:25:13.586	257	2	TimedIO	222100	ClientHelloRSA	Alert2.10ConnectionClosed
2020-07-23 10:25:13.586	257	3	TimedIO	200	Finished	ConnectionClosed
2020-07-23 10:25:13.587	258	-1	Reset	327800	Reset	Reset
2020-07-23 10:25:13.687	258	0	TimedIO	100276800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:13.788	258	1	TimedIO	100302900	ClientKeyExchange	Empty
2020-07-23 10:25:13.789	258	2	TimedIO	222200	ClientHelloRSA	Alert2.10ConnectionClosed
2020-07-23 10:25:13.789	258	3	TimedIO	100	ApplicationData	ConnectionClosed
2020-07-23 10:25:13.790	259	-1	Reset	341500	Reset	Reset
2020-07-23 10:25:13.891	259	0	TimedIO	100549900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:13.993	259	1	TimedIO	100733000	ClientKeyExchange	Empty
2020-07-23 10:25:13.994	259	2	TimedIO	337300	ClientHelloRSA	Alert2.10ConnectionClosed
2020-07-23 10:25:13.994	259	3	TimedIO	300	ApplicationDataEmpty	ConnectionClosed
2020-07-23 10:25:13.995	260	-1	Reset	362300	Reset	Reset
2020-07-23 10:25:14.096	260	0	TimedIO	100057300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:14.197	260	1	TimedIO	100647600	ClientKeyExchange	Empty
2020-07-23 10:25:14.198	260	2	TimedIO	441200	ClientHelloRSA	Alert2.10ConnectionClosed
2020-07-23 10:25:14.198	260	3	TimedIO	300	Alert10	ConnectionClosed
2020-07-23 10:25:14.200	261	-1	Reset	786400	Reset	Reset
2020-07-23 10:25:14.300	261	0	TimedIO	100073100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:14.400	261	1	TimedIO	99811200	ClientKeyExchange	Empty
2020-07-23 10:25:14.400	261	2	TimedIO	360700	ClientHelloDHE	Alert2.10ConnectionClosed
2020-07-23 10:25:14.401	261	3	TimedIO	200	ClientHelloRSA	ConnectionClosed
2020-07-23 10:25:14.402	262	-1	Reset	315200	Reset	Reset
2020-07-23 10:25:14.503	262	0	TimedIO	100480700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:14.605	262	1	TimedIO	100939200	ClientKeyExchange	Empty
2020-07-23 10:25:14.605	262	2	TimedIO	324400	ClientHelloDHE	Alert2.10ConnectionClosed
2020-07-23 10:25:14.605	262	3	TimedIO	300	ClientHelloDHE	ConnectionClosed
2020-07-23 10:25:14.606	263	-1	Reset	386300	Reset	Reset
2020-07-23 10:25:14.708	263	0	TimedIO	100365300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:14.809	263	1	TimedIO	100395200	ClientKeyExchange	Empty
2020-07-23 10:25:14.809	263	2	TimedIO	287100	ClientHelloDHE	Alert2.10ConnectionClosed
2020-07-23 10:25:14.809	263	3	TimedIO	200	EmptyCertificate	ConnectionClosed
2020-07-23 10:25:14.810	264	-1	Reset	313000	Reset	Reset
2020-07-23 10:25:14.912	264	0	TimedIO	100159700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:15.012	264	1	TimedIO	100423900	ClientKeyExchange	Empty
2020-07-23 10:25:15.013	264	2	TimedIO	253700	ClientHelloDHE	Alert2.10ConnectionClosed
2020-07-23 10:25:15.013	264	3	TimedIO	200	ClientKeyExchange	ConnectionClosed
2020-07-23 10:25:15.014	265	-1	Reset	364600	Reset	Reset
2020-07-23 10:25:15.116	265	0	TimedIO	100185300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:15.216	265	1	TimedIO	99807900	ClientKeyExchange	Empty
2020-07-23 10:25:15.217	265	2	TimedIO	428200	ClientHelloDHE	Alert2.10ConnectionClosed
2020-07-23 10:25:15.217	265	3	TimedIO	200	ChangeCipherSpec	ConnectionClosed
2020-07-23 10:25:15.218	266	-1	Reset	300000	Reset	Reset
2020-07-23 10:25:15.318	266	0	TimedIO	100025500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:15.419	266	1	TimedIO	100222000	ClientKeyExchange	Empty
2020-07-23 10:25:15.420	266	2	TimedIO	258700	ClientHelloDHE	Alert2.10ConnectionClosed
2020-07-23 10:25:15.420	266	3	TimedIO	300	Finished	ConnectionClosed
2020-07-23 10:25:15.421	267	-1	Reset	320300	Reset	Reset
2020-07-23 10:25:15.523	267	0	TimedIO	100698000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:15.623	267	1	TimedIO	100255600	ClientKeyExchange	Empty
2020-07-23 10:25:15.625	267	2	TimedIO	780700	ClientHelloDHE	Alert2.10ConnectionClosed
2020-07-23 10:25:15.626	267	3	TimedIO	800	ApplicationData	ConnectionClosed
2020-07-23 10:25:15.630	268	-1	Reset	1308500	Reset	Reset
2020-07-23 10:25:15.733	268	0	TimedIO	101516000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:15.834	268	1	TimedIO	100422000	ClientKeyExchange	Empty
2020-07-23 10:25:15.835	268	2	TimedIO	266700	ClientHelloDHE	Alert2.10ConnectionClosed
2020-07-23 10:25:15.835	268	3	TimedIO	200	ApplicationDataEmpty	ConnectionClosed
2020-07-23 10:25:15.836	269	-1	Reset	376500	Reset	Reset
2020-07-23 10:25:15.936	269	0	TimedIO	99954000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:16.037	269	1	TimedIO	100552100	ClientKeyExchange	Empty
2020-07-23 10:25:16.038	269	2	TimedIO	242900	ClientHelloDHE	Alert2.10ConnectionClosed
2020-07-23 10:25:16.038	269	3	TimedIO	200	Alert10	ConnectionClosed
2020-07-23 10:25:16.039	270	-1	Reset	356000	Reset	Reset
2020-07-23 10:25:16.141	270	0	TimedIO	100633800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:16.242	270	1	TimedIO	100460200	ClientKeyExchange	Empty
2020-07-23 10:25:16.242	270	2	TimedIO	247700	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:16.243	270	3	TimedIO	300	ClientHelloRSA	ConnectionClosed
2020-07-23 10:25:16.244	271	-1	Reset	302100	Reset	Reset
2020-07-23 10:25:16.344	271	0	TimedIO	100410700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:16.445	271	1	TimedIO	100403100	ClientKeyExchange	Empty
2020-07-23 10:25:16.445	271	2	TimedIO	242800	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:16.446	271	3	TimedIO	200	ClientHelloDHE	ConnectionClosed
2020-07-23 10:25:16.447	272	-1	Reset	371400	Reset	Reset
2020-07-23 10:25:16.548	272	0	TimedIO	100752800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:16.650	272	1	TimedIO	100553000	ClientKeyExchange	Empty
2020-07-23 10:25:16.651	272	2	TimedIO	248500	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:16.651	272	3	TimedIO	200	EmptyCertificate	ConnectionClosed
2020-07-23 10:25:16.651	273	-1	Reset	301900	Reset	Reset
2020-07-23 10:25:16.753	273	0	TimedIO	100813900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:16.854	273	1	TimedIO	100529000	ClientKeyExchange	Empty
2020-07-23 10:25:16.855	273	2	TimedIO	409300	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:16.856	273	3	TimedIO	300	ClientKeyExchange	ConnectionClosed
2020-07-23 10:25:16.858	274	-1	Reset	408200	Reset	Reset
2020-07-23 10:25:16.960	274	0	TimedIO	100115500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:17.060	274	1	TimedIO	99995100	ClientKeyExchange	Empty
2020-07-23 10:25:17.061	274	2	TimedIO	229300	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:17.061	274	3	TimedIO	0	ChangeCipherSpec	ConnectionClosed
2020-07-23 10:25:17.062	275	-1	Reset	321100	Reset	Reset
2020-07-23 10:25:17.163	275	0	TimedIO	99924900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:17.264	275	1	TimedIO	100637500	ClientKeyExchange	Empty
2020-07-23 10:25:17.265	275	2	TimedIO	314600	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:17.265	275	3	TimedIO	300	Finished	ConnectionClosed
2020-07-23 10:25:17.266	276	-1	Reset	601800	Reset	Reset
2020-07-23 10:25:17.368	276	0	TimedIO	100952900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:17.468	276	1	TimedIO	99642800	ClientKeyExchange	Empty
2020-07-23 10:25:17.468	276	2	TimedIO	201800	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:17.468	276	3	TimedIO	300	ApplicationData	ConnectionClosed
2020-07-23 10:25:17.469	277	-1	Reset	318500	Reset	Reset
2020-07-23 10:25:17.570	277	0	TimedIO	100085800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:17.671	277	1	TimedIO	99984600	ClientKeyExchange	Empty
2020-07-23 10:25:17.671	277	2	TimedIO	373400	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:17.671	277	3	TimedIO	200	ApplicationDataEmpty	ConnectionClosed
2020-07-23 10:25:17.672	278	-1	Reset	300500	Reset	Reset
2020-07-23 10:25:17.774	278	0	TimedIO	100964900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:17.875	278	1	TimedIO	99890600	ClientKeyExchange	Empty
2020-07-23 10:25:17.875	278	2	TimedIO	281900	EmptyCertificate	Alert2.10ConnectionClosed
2020-07-23 10:25:17.875	278	3	TimedIO	300	Alert10	ConnectionClosed
2020-07-23 10:25:17.876	279	-1	Reset	333900	Reset	Reset
2020-07-23 10:25:17.978	279	0	TimedIO	100750900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:18.080	279	1	TimedIO	101471600	ClientKeyExchange	Empty
2020-07-23 10:25:18.080	279	2	TimedIO	407300	ClientKeyExchange	Alert2.10ConnectionClosed
2020-07-23 10:25:18.080	279	3	TimedIO	700	ClientHelloRSA	ConnectionClosed
2020-07-23 10:25:18.081	280	-1	Reset	322600	Reset	Reset
2020-07-23 10:25:18.182	280	0	TimedIO	100165000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:18.286	280	1	TimedIO	102950200	ClientKeyExchange	Empty
2020-07-23 10:25:18.287	280	2	TimedIO	528400	ClientKeyExchange	Alert2.10ConnectionClosed
2020-07-23 10:25:18.288	280	3	TimedIO	700	ClientHelloDHE	ConnectionClosed
2020-07-23 10:25:18.289	281	-1	Reset	534500	Reset	Reset
2020-07-23 10:25:18.389	281	0	TimedIO	100583900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:18.491	281	1	TimedIO	101374200	ClientKeyExchange	Empty
2020-07-23 10:25:18.491	281	2	TimedIO	351900	ClientKeyExchange	Alert2.10ConnectionClosed
2020-07-23 10:25:18.492	281	3	TimedIO	200	EmptyCertificate	ConnectionClosed
2020-07-23 10:25:18.493	282	-1	Reset	320700	Reset	Reset
2020-07-23 10:25:18.593	282	0	TimedIO	100108200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:18.694	282	1	TimedIO	100231500	ClientKeyExchange	Empty
2020-07-23 10:25:18.695	282	2	TimedIO	571500	ClientKeyExchange	Alert2.10ConnectionClosed
2020-07-23 10:25:18.695	282	3	TimedIO	500	ClientKeyExchange	ConnectionClosed
2020-07-23 10:25:18.696	283	-1	Reset	350500	Reset	Reset
2020-07-23 10:25:18.797	283	0	TimedIO	100265600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:18.899	283	1	TimedIO	101352300	ClientKeyExchange	Empty
2020-07-23 10:25:18.899	283	2	TimedIO	461900	ClientKeyExchange	Alert2.10ConnectionClosed
2020-07-23 10:25:18.900	283	3	TimedIO	500	ChangeCipherSpec	ConnectionClosed
2020-07-23 10:25:18.901	284	-1	Reset	431800	Reset	Reset
2020-07-23 10:25:19.003	284	0	TimedIO	100768500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:19.103	284	1	TimedIO	99640300	ClientKeyExchange	Empty
2020-07-23 10:25:19.104	284	2	TimedIO	407200	ClientKeyExchange	Alert2.10ConnectionClosed
2020-07-23 10:25:19.104	284	3	TimedIO	300	Finished	ConnectionClosed
2020-07-23 10:25:19.105	285	-1	Reset	368300	Reset	Reset
2020-07-23 10:25:19.207	285	0	TimedIO	101163400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:19.307	285	1	TimedIO	100485900	ClientKeyExchange	Empty
2020-07-23 10:25:19.308	285	2	TimedIO	441400	ClientKeyExchange	Alert2.10ConnectionClosed
2020-07-23 10:25:19.308	285	3	TimedIO	300	ApplicationData	ConnectionClosed
2020-07-23 10:25:19.309	286	-1	Reset	395300	Reset	Reset
2020-07-23 10:25:19.410	286	0	TimedIO	100352700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:19.512	286	1	TimedIO	100795900	ClientKeyExchange	Empty
2020-07-23 10:25:19.512	286	2	TimedIO	370300	ClientKeyExchange	Alert2.10ConnectionClosed
2020-07-23 10:25:19.512	286	3	TimedIO	400	ApplicationDataEmpty	ConnectionClosed
2020-07-23 10:25:19.513	287	-1	Reset	320300	Reset	Reset
2020-07-23 10:25:19.614	287	0	TimedIO	100075700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
2020-07-23 10:25:19.715	287	1	TimedIO	100685900	ClientKeyExchange	Empty
2020-07-23 10:25:19.715	287	2	TimedIO	424900	ClientKeyExchange	Alert2.10ConnectionClosed
2020-07-23 10:25:19.715	287	3	TimedIO	300	Alert10	ConnectionClosed
2020-07-23 10:25:19.716	288	-1	Reset	456500	Reset	Reset
